Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
876,876,Watched a new movie.,neutral,2023-05-06 12:00:00,User8,Instagram,#Family #Work,56,45,Canada,2023,5,6,12
877,877,Work was exhausting.,negative,2023-07-13 07:00:00,User12,Instagram,#Travel,23,280,Australia,2023,7,13,7
878,878,Had a productive meeting.,neutral,2023-01-05 00:00:00,User11,Facebook,#Food #Family #Sad,35,87,UK,2023,1,5,0
879,879,Bought a new gadget.,neutral,2023-07-01 14:00:00,User4,Facebook,#Friends #Sad,52,166,UK,2023,7,1,14
880,880,Nothing much happened today.,negative,2023-01-13 12:00:00,User2,Facebook,#Happy,58,322,UK,2023,1,13,12
881,881,Watched a new movie.,neutral,2023-03-02 12:00:00,User13,Twitter,#Fun #Family,29,229,Australia,2023,3,2,12
882,882,Stuck in traffic for hours.,negative,2023-10-03 07:00:00,User3,Twitter,#Family,50,433,USA,2023,10,3,7
883,883,Enjoyed a delicious meal.,negative,2023-05-01 02:00:00,User7,Instagram,#Family,96,178,India,2023,5,1,2
884,884,Lost my keys again.,negative,2023-11-06 15:00:00,User18,Twitter,#Chill #Food,74,484,UK,2023,11,6,15
885,885,Lost my keys again.,negative,2023-09-13 18:00:00,User5,Facebook,#Sad #Work,77,286,India,2023,9,13,18
886,886,The weather is amazing today.,neutral,2023-03-04 08:00:00,User14,Facebook,#Food #Work,97,264,USA,2023,3,4,8
887,887,Cooked a new recipe.,negative,2023-04-08 14:00:00,User9,Twitter,#Friends #Life,76,433,Australia,2023,4,8,14
888,888,Missed my train this morning.,positive,2023-09-16 03:00:00,User13,Twitter,#Chill,57,430,USA,2023,9,16,3
889,889,Had a productive meeting.,positive,2023-10-10 11:00:00,User2,Twitter,#Food #Sad,62,50,USA,2023,10,10,11
890,890,Work was exhausting.,neutral,2023-02-14 15:00:00,User4,Facebook,#Fun #Travel #Happy,1,415,UK,2023,2,14,15
891,891,The weather is amazing today.,positive,2023-12-17 20:00:00,User19,Twitter,#Friends #Family #Fun,67,10,India,2023,12,17,20
892,892,Enjoyed a delicious meal.,neutral,2023-12-01 19:00:00,User13,Facebook,#Friends #Chill #Happy,91,394,USA,2023,12,1,19
893,893,Excited for the weekend!,neutral,2023-07-03 22:00:00,User11,Instagram,#Work #Life,9,25,Australia,2023,7,3,22
894,894,The weather is amazing today.,negative,2023-08-17 07:00:00,User20,Instagram,#Happy #Family,58,411,Australia,2023,8,17,7
895,895,Watched a new movie.,negative,2023-10-09 07:00:00,User1,Instagram,#Family,68,80,USA,2023,10,9,7
896,896,Bought a new gadget.,negative,2023-03-31 15:00:00,User17,Facebook,#Family #Travel,65,499,Canada,2023,3,31,15
897,897,Missed my train this morning.,negative,2023-09-14 22:00:00,User20,Twitter,#Chill #Work #Happy,34,306,Canada,2023,9,14,22
898,898,Work was exhausting.,negative,2023-08-11 11:00:00,User8,Facebook,#Food #Chill,10,245,Canada,2023,8,11,11
899,899,Enjoyed a delicious meal.,negative,2023-01-30 19:00:00,User1,Twitter,#Happy,8,67,India,2023,1,30,19
900,900,Enjoyed a delicious meal.,neutral,2023-03-01 11:00:00,User8,Instagram,#Fun #Friends,92,434,Australia,2023,3,1,11
901,901,Had a disappointing experience.,negative,2023-09-04 23:00:00,User11,Twitter,#Work #Sad #Happy,56,289,USA,2023,9,4,23
902,902,Had a disappointing experience.,neutral,2023-03-17 01:00:00,User19,Instagram,#Work #Travel,100,115,India,2023,3,17,1
903,903,Work was exhausting.,negative,2023-02-21 05:00:00,User10,Instagram,#Sad,36,38,UK,2023,2,21,5
904,904,Went for a long walk.,positive,2023-10-02 02:00:00,User11,Instagram,#Fun #Food #Happy,99,114,Canada,2023,10,2,2
905,905,Looking forward to tomorrow.,positive,2023-10-07 09:00:00,User20,Instagram,#Happy #Friends #Work,29,63,Australia,2023,10,7,9
906,906,Met some old friends today.,neutral,2023-02-01 06:00:00,User14,Facebook,#Fun,30,307,USA,2023,2,1,6
907,907,Work was exhausting.,neutral,2023-10-17 08:00:00,User10,Instagram,#Chill,85,262,Australia,2023,10,17,8
908,908,Excited for the weekend!,negative,2023-03-08 12:00:00,User6,Facebook,#Sad,8,140,India,2023,3,8,12
909,909,Had a productive meeting.,positive,2023-11-10 06:00:00,User17,Facebook,#Happy #Fun,3,461,UK,2023,11,10,6
910,910,Looking forward to tomorrow.,neutral,2023-07-21 13:00:00,User17,Twitter,#Chill #Travel,25,464,USA,2023,7,21,13
911,911,Enjoyed a delicious meal.,neutral,2023-04-25 22:00:00,User13,Instagram,#Life #Sad #Friends,38,456,India,2023,4,25,22
912,912,Cooked a new recipe.,negative,2023-10-03 05:00:00,User14,Facebook,#Food #Friends #Sad,18,14,USA,2023,10,3,5
913,913,Bought a new gadget.,neutral,2023-06-03 06:00:00,User10,Instagram,#Friends #Life #Travel,9,206,Australia,2023,6,3,6
914,914,Watched a new movie.,neutral,2023-06-10 17:00:00,User20,Twitter,#Fun #Food #Travel,87,372,India,2023,6,10,17
915,915,Feeling grateful today.,neutral,2023-09-25 09:00:00,User6,Instagram,#Fun,20,174,Canada,2023,9,25,9
916,916,Lost my keys again.,negative,2023-03-18 06:00:00,User15,Twitter,#Fun #Life #Work,97,354,Canada,2023,3,18,6
917,917,Bought a new gadget.,negative,2023-04-04 08:00:00,User14,Instagram,#Sad #Friends,2,390,UK,2023,4,4,8
918,918,Had a productive meeting.,negative,2023-06-15 19:00:00,User13,Twitter,#Family #Friends #Life,58,197,Australia,2023,6,15,19
919,919,Had a disappointing experience.,positive,2023-09-09 10:00:00,User15,Instagram,#Fun #Sad,45,332,USA,2023,9,9,10
920,920,Watched a new movie.,neutral,2023-05-25 08:00:00,User12,Twitter,#Chill #Sad #Life,84,325,Canada,2023,5,25,8
921,921,Stuck in traffic for hours.,positive,2023-12-30 05:00:00,User12,Twitter,#Sad #Friends #Chill,76,313,USA,2023,12,30,5
922,922,Feeling a bit under the weather.,negative,2023-12-23 23:00:00,User4,Instagram,#Life #Happy,15,326,India,2023,12,23,23
923,923,Just finished reading a book.,negative,2023-05-20 16:00:00,User12,Facebook,#Friends #Chill,47,202,USA,2023,5,20,16
924,924,The weather is amazing today.,neutral,2023-10-07 17:00:00,User20,Instagram,#Fun,12,396,Australia,2023,10,7,17
925,925,The weather is amazing today.,negative,2023-06-15 11:00:00,User17,Instagram,#Family #Food #Sad,75,268,Australia,2023,6,15,11
926,926,Nothing much happened today.,negative,2023-06-09 06:00:00,User10,Twitter,#Work #Friends,39,108,UK,2023,6,9,6
927,927,Enjoyed a delicious meal.,neutral,2023-05-18 19:00:00,User7,Twitter,#Travel,56,447,India,2023,5,18,19
928,928,Just finished reading a book.,positive,2023-04-18 10:00:00,User4,Instagram,#Family #Happy #Fun,49,434,India,2023,4,18,10
929,929,Watched a new movie.,positive,2023-10-05 21:00:00,User6,Instagram,#Fun,68,31,USA,2023,10,5,21
930,930,Feeling a bit under the weather.,negative,2023-05-23 09:00:00,User11,Instagram,#Work #Chill #Friends,21,341,UK,2023,5,23,9
931,931,Feeling a bit under the weather.,negative,2023-04-04 01:00:00,User16,Instagram,#Chill,98,336,Australia,2023,4,4,1
932,932,Watched a new movie.,negative,2023-07-03 22:00:00,User3,Twitter,#Travel #Chill #Happy,73,214,UK,2023,7,3,22
933,933,Had a great day at the beach!,positive,2023-07-19 06:00:00,User16,Twitter,#Work,27,300,India,2023,7,19,6
934,934,Excited for the weekend!,neutral,2023-08-25 04:00:00,User19,Instagram,#Friends,32,221,UK,2023,8,25,4
935,935,Enjoyed a delicious meal.,negative,2023-08-13 08:00:00,User7,Instagram,#Chill #Family,58,359,Canada,2023,8,13,8
936,936,Had a productive meeting.,positive,2023-11-29 04:00:00,User3,Twitter,#Friends #Food,81,251,Canada,2023,11,29,4
937,937,Looking forward to tomorrow.,positive,2023-08-11 13:00:00,User17,Facebook,#Fun,0,427,Canada,2023,8,11,13
938,938,Had a disappointing experience.,neutral,2023-12-28 07:00:00,User3,Facebook,#Fun #Friends,66,403,Australia,2023,12,28,7
939,939,Had a disappointing experience.,positive,2023-01-18 14:00:00,User4,Facebook,#Chill #Life,57,330,India,2023,1,18,14
940,940,Nothing much happened today.,positive,2023-10-30 04:00:00,User16,Twitter,#Happy #Fun,46,7,Canada,2023,10,30,4
941,941,Had a great day at the beach!,neutral,2023-09-15 23:00:00,User3,Twitter,#Family,17,54,Canada,2023,9,15,23
942,942,Missed my train this morning.,neutral,2023-08-31 09:00:00,User2,Instagram,#Family,29,304,USA,2023,8,31,9
943,943,Looking forward to tomorrow.,negative,2023-08-01 08:00:00,User10,Twitter,#Friends #Life,45,166,UK,2023,8,1,8
944,944,Watched a new movie.,neutral,2023-07-04 12:00:00,User20,Facebook,#Work,35,272,Australia,2023,7,4,12
945,945,Met some old friends today.,neutral,2023-01-16 23:00:00,User5,Facebook,#Fun,16,234,USA,2023,1,16,23
946,946,Watched a new movie.,positive,2023-02-04 02:00:00,User8,Twitter,#Work,66,291,UK,2023,2,4,2
947,947,Went for a long walk.,positive,2023-06-22 04:00:00,User16,Twitter,#Life #Happy #Friends,34,159,Canada,2023,6,22,4
948,948,Work was exhausting.,neutral,2023-01-04 15:00:00,User13,Facebook,#Life #Work,85,322,Australia,2023,1,4,15
949,949,Bought a new gadget.,negative,2023-04-08 20:00:00,User18,Twitter,#Fun #Sad,77,419,India,2023,4,8,20
950,950,Excited for the weekend!,positive,2023-02-15 17:00:00,User19,Twitter,#Friends #Work #Food,72,346,UK,2023,2,15,17
951,951,Went for a long walk.,neutral,2023-03-24 21:00:00,User3,Facebook,#Fun,88,258,Australia,2023,3,24,21
952,952,Cooked a new recipe.,neutral,2023-04-14 20:00:00,User8,Facebook,#Work #Food #Fun,18,141,India,2023,4,14,20
953,953,Work was exhausting.,positive,2023-11-04 23:00:00,User6,Facebook,#Sad,66,318,UK,2023,11,4,23
954,954,Feeling grateful today.,neutral,2023-02-08 09:00:00,User1,Instagram,#Friends #Travel #Sad,8,94,Australia,2023,2,8,9
955,955,Had a disappointing experience.,positive,2023-01-10 22:00:00,User15,Instagram,#Travel #Happy #Food,87,496,UK,2023,1,10,22
956,956,Lost my keys again.,positive,2023-01-10 14:00:00,User2,Facebook,#Happy,66,489,UK,2023,1,10,14
957,957,Missed my train this morning.,negative,2023-03-06 17:00:00,User6,Instagram,#Family #Life,94,320,UK,2023,3,6,17
958,958,Lost my keys again.,negative,2023-03-05 09:00:00,User11,Instagram,#Happy #Food,35,490,Canada,2023,3,5,9
959,959,Had a disappointing experience.,neutral,2023-09-15 21:00:00,User16,Twitter,#Friends,0,207,Canada,2023,9,15,21
960,960,Went for a long walk.,negative,2023-03-22 20:00:00,User3,Facebook,#Work #Friends #Fun,91,370,India,2023,3,22,20
961,961,Watched a new movie.,positive,2023-02-06 09:00:00,User9,Facebook,#Food #Life #Sad,99,83,Australia,2023,2,6,9
962,962,Had a disappointing experience.,negative,2023-09-30 11:00:00,User19,Instagram,#Travel,34,500,India,2023,9,30,11
963,963,Excited for the weekend!,neutral,2023-12-20 04:00:00,User12,Facebook,#Life #Food #Happy,17,493,Canada,2023,12,20,4
964,964,Went for a long walk.,negative,2023-07-14 17:00:00,User16,Instagram,#Work,81,87,USA,2023,7,14,17
965,965,Just finished reading a book.,neutral,2023-07-02 10:00:00,User17,Facebook,#Food,9,30,India,2023,7,2,10
966,966,Lost my keys again.,positive,2023-12-19 10:00:00,User9,Twitter,#Family #Life,9,406,India,2023,12,19,10
967,967,Just finished reading a book.,neutral,2023-11-26 22:00:00,User16,Instagram,#Travel #Family,4,83,Canada,2023,11,26,22
968,968,Feeling a bit under the weather.,negative,2023-01-15 12:00:00,User13,Facebook,#Sad #Friends #Family,23,450,Australia,2023,1,15,12
969,969,Nothing much happened today.,neutral,2023-03-22 20:00:00,User12,Instagram,#Sad,100,417,Australia,2023,3,22,20
970,970,Feeling a bit under the weather.,positive,2023-03-24 18:00:00,User10,Facebook,#Happy #Food,5,321,UK,2023,3,24,18
971,971,Bought a new gadget.,neutral,2023-03-10 22:00:00,User1,Instagram,#Food #Sad #Fun,54,407,USA,2023,3,10,22
972,972,Enjoyed a delicious meal.,positive,2023-09-21 17:00:00,User17,Instagram,#Happy,4,196,Australia,2023,9,21,17
973,973,Feeling grateful today.,neutral,2023-10-14 13:00:00,User12,Facebook,#Travel #Sad,15,359,Canada,2023,10,14,13
974,974,Missed my train this morning.,neutral,2023-11-18 12:00:00,User16,Instagram,#Happy #Chill #Life,84,183,UK,2023,11,18,12
975,975,The weather is amazing today.,positive,2023-05-03 19:00:00,User15,Instagram,#Happy,28,18,India,2023,5,3,19
976,976,Stuck in traffic for hours.,neutral,2023-01-17 14:00:00,User1,Twitter,#Family #Work #Sad,85,55,UK,2023,1,17,14
977,977,Met some old friends today.,positive,2023-11-05 16:00:00,User2,Instagram,#Chill #Life #Happy,18,58,USA,2023,11,5,16
978,978,Went for a long walk.,negative,2023-12-13 13:00:00,User6,Instagram,#Work #Family #Chill,16,436,USA,2023,12,13,13
979,979,Watched a new movie.,negative,2023-06-10 19:00:00,User16,Twitter,#Life #Chill #Fun,31,1,UK,2023,6,10,19
980,980,Stuck in traffic for hours.,neutral,2023-06-14 09:00:00,User16,Twitter,#Work,82,270,India,2023,6,14,9
981,981,Bought a new gadget.,negative,2023-01-30 23:00:00,User3,Instagram,#Family,35,239,Canada,2023,1,30,23
982,982,Nothing much happened today.,neutral,2023-05-18 02:00:00,User14,Facebook,#Fun,93,10,UK,2023,5,18,2
983,983,Lost my keys again.,neutral,2023-02-25 09:00:00,User15,Instagram,#Life #Friends #Food,15,402,Canada,2023,2,25,9
984,984,Stuck in traffic for hours.,neutral,2023-06-20 20:00:00,User2,Facebook,#Family #Fun #Food,67,497,USA,2023,6,20,20
985,985,Looking forward to tomorrow.,neutral,2023-01-11 01:00:00,User19,Twitter,#Chill #Travel #Sad,69,363,USA,2023,1,11,1
986,986,Bought a new gadget.,negative,2023-05-13 23:00:00,User8,Instagram,#Work #Food #Chill,10,264,Canada,2023,5,13,23
987,987,Went for a long walk.,negative,2023-11-29 08:00:00,User2,Instagram,#Fun #Work #Travel,61,257,Australia,2023,11,29,8
988,988,Had a productive meeting.,neutral,2023-07-29 00:00:00,User5,Facebook,#Sad #Food,54,20,India,2023,7,29,0
989,989,Went for a long walk.,negative,2023-12-08 12:00:00,User9,Facebook,#Fun #Life #Sad,40,408,USA,2023,12,8,12
990,990,Work was exhausting.,neutral,2023-04-02 07:00:00,User20,Twitter,#Family #Sad #Chill,26,80,USA,2023,4,2,7
991,991,Just finished reading a book.,neutral,2023-06-27 03:00:00,User10,Facebook,#Work,71,466,UK,2023,6,27,3
992,992,Watched a new movie.,positive,2023-10-09 18:00:00,User9,Twitter,#Fun #Work,61,252,UK,2023,10,9,18
993,993,Missed my train this morning.,neutral,2023-04-26 12:00:00,User13,Instagram,#Sad #Family,37,285,Canada,2023,4,26,12
994,994,Had a disappointing experience.,negative,2023-05-01 04:00:00,User16,Instagram,#Chill #Sad,75,93,Australia,2023,5,1,4
995,995,Feeling grateful today.,neutral,2023-08-04 00:00:00,User5,Facebook,#Travel #Sad #Friends,43,386,Australia,2023,8,4,0
996,996,Lost my keys again.,negative,2023-10-16 17:00:00,User5,Twitter,#Life,97,273,UK,2023,10,16,17
997,997,Had a great day at the beach!,negative,2023-07-13 09:00:00,User4,Facebook,#Life #Work,71,237,India,2023,7,13,9
998,998,Went for a long walk.,negative,2023-03-15 12:00:00,User2,Twitter,#Life,67,307,Australia,2023,3,15,12
999,999,Stuck in traffic for hours.,negative,2023-11-07 21:00:00,User17,Facebook,#Work #Chill #Life,97,18,India,2023,11,7,21
1000,1000,Nothing much happened today.,positive,2023-08-26 06:00:00,User15,Facebook,#Chill #Fun,67,65,Canada,2023,8,26,6
1001,1001,Lost my keys again.,positive,2023-10-07 01:00:00,User2,Facebook,#Work #Sad,13,473,India,2023,10,7,1
1002,1002,Watched a new movie.,neutral,2023-12-02 14:00:00,User1,Instagram,#Sad #Travel,93,388,USA,2023,12,2,14
1003,1003,Looking forward to tomorrow.,neutral,2023-11-15 00:00:00,User3,Facebook,#Food #Friends,39,280,Australia,2023,11,15,0
1004,1004,Went for a long walk.,neutral,2023-01-20 08:00:00,User17,Twitter,#Happy,14,159,Australia,2023,1,20,8
1005,1005,Feeling grateful today.,positive,2023-05-09 21:00:00,User9,Facebook,#Sad #Happy,63,418,UK,2023,5,9,21
1006,1006,Went for a long walk.,neutral,2023-06-19 14:00:00,User15,Twitter,#Work,17,223,India,2023,6,19,14
1007,1007,Excited for the weekend!,negative,2023-07-11 14:00:00,User10,Twitter,#Happy #Life #Travel,17,310,Canada,2023,7,11,14
1008,1008,Cooked a new recipe.,positive,2023-09-08 12:00:00,User16,Facebook,#Travel #Family,48,449,Australia,2023,9,8,12
1009,1009,Enjoyed a delicious meal.,neutral,2023-12-02 20:00:00,User7,Facebook,#Family #Friends,2,73,India,2023,12,2,20
1010,1010,Nothing much happened today.,neutral,2023-04-09 13:00:00,User5,Instagram,#Food #Family #Friends,31,241,India,2023,4,9,13
1011,1011,Looking forward to tomorrow.,neutral,2023-01-19 13:00:00,User13,Twitter,#Travel,29,50,UK,2023,1,19,13
1012,1012,Stuck in traffic for hours.,negative,2023-04-16 08:00:00,User11,Instagram,#Friends #Life #Food,87,229,Canada,2023,4,16,8
1013,1013,Watched a new movie.,negative,2023-10-21 23:00:00,User1,Facebook,#Friends #Work,95,32,Canada,2023,10,21,23
1014,1014,Had a disappointing experience.,neutral,2023-01-28 13:00:00,User4,Facebook,#Sad,75,90,India,2023,1,28,13
1015,1015,Just finished reading a book.,positive,2023-03-31 02:00:00,User1,Instagram,#Chill,98,269,Australia,2023,3,31,2
1016,1016,The weather is amazing today.,neutral,2023-08-30 14:00:00,User14,Twitter,#Family #Food,50,428,USA,2023,8,30,14
1017,1017,Bought a new gadget.,positive,2023-08-31 18:00:00,User18,Facebook,#Travel #Chill,20,426,UK,2023,8,31,18
1018,1018,Feeling grateful today.,negative,2023-02-19 09:00:00,User17,Instagram,#Travel #Life,40,106,India,2023,2,19,9
1019,1019,Had a great day at the beach!,negative,2023-10-07 08:00:00,User8,Instagram,#Chill #Travel #Fun,8,215,India,2023,10,7,8
1020,1020,Bought a new gadget.,neutral,2023-07-08 20:00:00,User16,Twitter,#Work,74,393,USA,2023,7,8,20
1021,1021,Watched a new movie.,negative,2023-12-12 16:00:00,User10,Facebook,#Happy,77,492,USA,2023,12,12,16
1022,1022,Met some old friends today.,neutral,2023-09-24 09:00:00,User13,Instagram,#Travel,44,404,Australia,2023,9,24,9
1023,1023,Work was exhausting.,negative,2023-11-26 01:00:00,User9,Facebook,#Happy,19,300,USA,2023,11,26,1
1024,1024,Watched a new movie.,neutral,2023-04-25 02:00:00,User14,Twitter,#Fun #Life,93,322,Australia,2023,4,25,2
1025,1025,Had a disappointing experience.,negative,2023-06-09 06:00:00,User6,Instagram,#Friends,81,312,India,2023,6,9,6
1026,1026,Watched a new movie.,positive,2023-04-04 02:00:00,User13,Facebook,#Sad,15,99,India,2023,4,4,2
1027,1027,Had a disappointing experience.,positive,2023-11-03 11:00:00,User10,Facebook,#Happy #Sad #Family,83,449,UK,2023,11,3,11
1028,1028,Met some old friends today.,neutral,2023-08-26 15:00:00,User2,Instagram,#Happy #Travel,17,341,UK,2023,8,26,15
1029,1029,Enjoyed a delicious meal.,positive,2023-05-09 04:00:00,User7,Facebook,#Family #Chill #Friends,74,55,Canada,2023,5,9,4
1030,1030,Missed my train this morning.,neutral,2023-01-11 14:00:00,User1,Instagram,#Friends #Chill #Food,75,246,UK,2023,1,11,14
1031,1031,The weather is amazing today.,neutral,2023-09-07 13:00:00,User12,Twitter,#Travel #Chill #Fun,5,297,UK,2023,9,7,13
1032,1032,Looking forward to tomorrow.,neutral,2023-06-30 15:00:00,User2,Facebook,#Family #Life,46,257,Australia,2023,6,30,15
1033,1033,Work was exhausting.,positive,2023-08-12 06:00:00,User16,Instagram,#Family #Sad,63,487,USA,2023,8,12,6
1034,1034,Excited for the weekend!,neutral,2023-01-01 21:00:00,User3,Facebook,#Sad,71,430,UK,2023,1,1,21
1035,1035,Bought a new gadget.,neutral,2023-12-26 09:00:00,User7,Twitter,#Travel,46,129,UK,2023,12,26,9
1036,1036,Had a disappointing experience.,positive,2023-08-06 12:00:00,User5,Instagram,#Food,100,196,India,2023,8,6,12
1037,1037,Feeling a bit under the weather.,neutral,2023-03-19 23:00:00,User17,Twitter,#Chill,55,71,UK,2023,3,19,23
1038,1038,Lost my keys again.,positive,2023-01-20 09:00:00,User2,Twitter,#Work #Happy #Fun,0,433,Canada,2023,1,20,9
1039,1039,Bought a new gadget.,neutral,2023-04-05 15:00:00,User10,Instagram,#Family,6,88,Australia,2023,4,5,15
1040,1040,Watched a new movie.,neutral,2023-10-04 08:00:00,User3,Twitter,#Friends,36,416,Australia,2023,10,4,8
1041,1041,Lost my keys again.,negative,2023-07-08 20:00:00,User7,Instagram,#Sad #Friends #Chill,61,299,UK,2023,7,8,20
1042,1042,Feeling grateful today.,neutral,2023-06-22 11:00:00,User7,Instagram,#Work,58,40,Canada,2023,6,22,11
1043,1043,Had a great day at the beach!,negative,2023-05-15 21:00:00,User13,Instagram,#Travel,10,130,UK,2023,5,15,21
1044,1044,Looking forward to tomorrow.,negative,2023-04-05 16:00:00,User2,Twitter,#Happy,70,60,USA,2023,4,5,16
1045,1045,Watched a new movie.,positive,2023-04-25 23:00:00,User18,Twitter,#Family,4,382,Canada,2023,4,25,23
1046,1046,Went for a long walk.,negative,2023-04-05 00:00:00,User1,Instagram,#Sad #Friends #Fun,82,208,India,2023,4,5,0
1047,1047,Nothing much happened today.,neutral,2023-02-01 21:00:00,User1,Twitter,#Fun,58,3,India,2023,2,1,21
1048,1048,Lost my keys again.,neutral,2023-05-10 14:00:00,User4,Facebook,#Fun,67,6,India,2023,5,10,14
1049,1049,Looking forward to tomorrow.,neutral,2023-05-09 20:00:00,User7,Instagram,#Fun,88,326,UK,2023,5,9,20
1050,1050,Had a great day at the beach!,positive,2023-06-13 19:00:00,User6,Twitter,#Life,66,332,UK,2023,6,13,19
1051,1051,Had a great day at the beach!,positive,2023-12-11 03:00:00,User18,Instagram,#Family #Work,25,473,Canada,2023,12,11,3
1052,1052,Feeling grateful today.,positive,2023-09-22 07:00:00,User15,Instagram,#Family #Life #Travel,22,406,USA,2023,9,22,7
1053,1053,Nothing much happened today.,negative,2023-02-02 08:00:00,User19,Twitter,#Sad #Fun,43,487,India,2023,2,2,8
1054,1054,Enjoyed a delicious meal.,negative,2023-06-29 01:00:00,User13,Instagram,#Sad,16,394,India,2023,6,29,1
1055,1055,Feeling grateful today.,neutral,2023-07-02 18:00:00,User17,Instagram,#Food,24,431,Canada,2023,7,2,18
1056,1056,Had a productive meeting.,neutral,2023-03-02 06:00:00,User19,Twitter,#Chill,98,368,Canada,2023,3,2,6
1057,1057,Lost my keys again.,negative,2023-01-27 02:00:00,User2,Facebook,#Fun,96,34,USA,2023,1,27,2
1058,1058,Missed my train this morning.,neutral,2023-12-22 17:00:00,User17,Instagram,#Family #Work,85,353,India,2023,12,22,17
1059,1059,Looking forward to tomorrow.,neutral,2023-02-03 14:00:00,User8,Facebook,#Work #Family #Life,31,189,UK,2023,2,3,14
1060,1060,Feeling grateful today.,positive,2023-03-03 12:00:00,User13,Twitter,#Fun #Work #Family,63,7,USA,2023,3,3,12
1061,1061,The weather is amazing today.,negative,2023-05-16 04:00:00,User6,Instagram,#Happy,3,292,USA,2023,5,16,4
1062,1062,Nothing much happened today.,positive,2023-02-28 10:00:00,User2,Facebook,#Chill #Work,39,196,India,2023,2,28,10
1063,1063,Excited for the weekend!,neutral,2023-01-24 09:00:00,User10,Instagram,#Work #Travel,57,3,Australia,2023,1,24,9
1064,1064,The weather is amazing today.,negative,2023-08-10 07:00:00,User18,Instagram,#Friends,42,303,Australia,2023,8,10,7
1065,1065,The weather is amazing today.,negative,2023-01-15 01:00:00,User19,Facebook,#Family #Fun #Food,7,42,USA,2023,1,15,1
1066,1066,Looking forward to tomorrow.,positive,2023-07-08 04:00:00,User20,Instagram,#Food,38,296,Australia,2023,7,8,4
1067,1067,Went for a long walk.,positive,2023-05-18 21:00:00,User6,Instagram,#Happy #Fun #Sad,6,140,USA,2023,5,18,21
1068,1068,Missed my train this morning.,neutral,2023-02-17 19:00:00,User5,Twitter,#Friends,68,191,UK,2023,2,17,19
1069,1069,The weather is amazing today.,positive,2023-12-29 18:00:00,User5,Instagram,#Friends #Fun,49,281,Canada,2023,12,29,18
1070,1070,The weather is amazing today.,negative,2023-08-30 22:00:00,User17,Twitter,#Life,90,404,UK,2023,8,30,22
1071,1071,Met some old friends today.,positive,2023-07-22 18:00:00,User8,Instagram,#Work,37,217,Australia,2023,7,22,18
1072,1072,Looking forward to tomorrow.,positive,2023-08-29 15:00:00,User17,Instagram,#Family,6,283,Canada,2023,8,29,15
1073,1073,Stuck in traffic for hours.,negative,2023-04-10 08:00:00,User8,Instagram,#Friends,45,398,UK,2023,4,10,8
1074,1074,Had a productive meeting.,negative,2023-07-25 09:00:00,User3,Twitter,#Family,41,349,Australia,2023,7,25,9
1075,1075,Watched a new movie.,negative,2023-11-25 10:00:00,User20,Facebook,#Sad #Food #Work,91,149,India,2023,11,25,10
1076,1076,Stuck in traffic for hours.,positive,2023-06-24 05:00:00,User9,Twitter,#Family #Fun,64,126,India,2023,6,24,5
1077,1077,Enjoyed a delicious meal.,negative,2023-01-27 20:00:00,User1,Facebook,#Work #Family,23,463,Canada,2023,1,27,20
1078,1078,Excited for the weekend!,positive,2023-08-09 03:00:00,User4,Facebook,#Friends #Work,51,327,India,2023,8,9,3
1079,1079,Work was exhausting.,neutral,2023-04-26 07:00:00,User6,Instagram,#Friends #Family #Fun,49,395,India,2023,4,26,7
1080,1080,Nothing much happened today.,negative,2023-09-28 12:00:00,User13,Twitter,#Friends,14,200,USA,2023,9,28,12
1081,1081,Work was exhausting.,neutral,2023-06-03 05:00:00,User5,Instagram,#Travel,63,451,India,2023,6,3,5
1082,1082,Watched a new movie.,negative,2023-03-10 18:00:00,User14,Twitter,#Chill #Fun #Friends,21,263,India,2023,3,10,18
1083,1083,Feeling a bit under the weather.,negative,2023-08-12 10:00:00,User7,Facebook,#Food #Fun #Family,51,69,UK,2023,8,12,10
1084,1084,Had a productive meeting.,negative,2023-09-09 17:00:00,User8,Twitter,#Food,76,255,Australia,2023,9,9,17
1085,1085,Nothing much happened today.,positive,2023-11-13 06:00:00,User8,Facebook,#Food,63,353,USA,2023,11,13,6
1086,1086,Had a great day at the beach!,negative,2023-04-26 04:00:00,User15,Instagram,#Happy #Sad #Chill,18,128,UK,2023,4,26,4
1087,1087,Stuck in traffic for hours.,neutral,2023-06-14 15:00:00,User3,Instagram,#Sad #Life,60,340,Australia,2023,6,14,15
1088,1088,Missed my train this morning.,positive,2023-02-15 19:00:00,User18,Twitter,#Fun,65,308,Australia,2023,2,15,19
1089,1089,Had a productive meeting.,neutral,2023-07-24 13:00:00,User11,Twitter,#Friends #Family #Food,6,493,USA,2023,7,24,13
1090,1090,Just finished reading a book.,negative,2023-02-10 07:00:00,User6,Instagram,#Friends #Fun,5,316,Australia,2023,2,10,7
1091,1091,Stuck in traffic for hours.,negative,2023-11-22 21:00:00,User15,Instagram,#Food #Happy #Work,5,310,UK,2023,11,22,21
1092,1092,Stuck in traffic for hours.,positive,2023-01-19 01:00:00,User10,Twitter,#Sad #Family,28,159,USA,2023,1,19,1
1093,1093,Nothing much happened today.,positive,2023-07-30 19:00:00,User10,Instagram,#Family #Life #Food,55,8,UK,2023,7,30,19
